form,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,period,nbOcc,nbOcc_period,nbUsers_period,propagation_start,propagation_end_ex,type
agenre,9.311637218613964e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.6906999666932108e-06,1.965146167571944e-06,3.4177810056820607e-06,3.365513249184284e-06,5.126890540886952e-06,9.154273306322124e-06,8.557614137178555e-06,6.484148688013565e-06,0.0,3.1257472489517024e-06,1.4990076569311115e-06,3.787089810834864e-06,2.900787273666073e-06,0.0,0.0,0.0,5.148415961119163e-06,0.0,5.410567379148215e-06,1.756422799070501e-05,6.689354728119539e-06,1.6969717539051562e-05,2.369664235504002e-05,2.8585721432144643e-05,2.026249136541561e-05,2.452770026395579e-05,2.9036373502131453e-05,2.260470215479324e-05,1.0693986236839714e-05,2.2258908200552763e-05,4.939482819116139e-05,4.793574479719629e-05,4.677414325360941e-05,1.7737485218762318e-05,1.835869212677289e-05,2.542773075665661e-05,7.45923799335582e-05,7.651137966812722e-05,2.947211753480473e-05,5.869964282156731e-05,3.983739101304675e-05,4.967417421284832e-05,4.236796392459976e-05,3.845029914332734e-05,4.0659346752149866e-05,2.8175628081709323e-05,4.094175126066476e-05,5.920039993159065e-05,2013-07 - 2018-06,851,685,477,27,49,change
morrrrr,9.515291072753915e-06,8.521589446863629e-06,0.0,3.857399649748112e-06,7.540767273070035e-06,3.588242048455621e-06,3.5927541334636304e-06,0.0,0.0,6.652297703626833e-06,3.89556762315837e-06,3.381399933386421e-06,3.930292335143888e-06,1.7088905028410304e-06,0.0,3.417927027257968e-06,7.3234186450577e-06,1.711522827435711e-06,1.6210371720033913e-06,0.0,7.814368122379256e-06,4.497022970793335e-06,1.893544905417432e-06,8.702361820998219e-06,3.065397183513068e-06,0.0,0.0,1.0296831922238324e-05,5.450348686057191e-06,5.410567379148215e-06,2.1077073588846014e-05,2.675741891247816e-05,1.1878802277336094e-05,1.861879042181716e-05,1.2506253126563282e-05,1.47363573566659e-05,1.886746174150445e-05,1.814773343883216e-05,1.6953526616094924e-05,1.4258648315786284e-05,1.8549090167127303e-05,1.362615950101004e-05,1.2427785688162e-05,6.92950270423843e-06,5.912495072920773e-06,1.223912808451526e-05,5.44879944785499e-06,1.0915958039057298e-05,1.1196787268506422e-05,9.210036729626478e-06,1.6008993496791088e-05,1.2675533504151236e-05,9.198921150527469e-06,9.210426940130384e-06,7.690059828665467e-06,1.2937064875684048e-05,7.043907020427331e-06,6.823625210110793e-06,4.385214809747456e-06,4.230879070898956e-06,2013-08 - 2018-07,287,263,213,16,42,buzz
padamalgam,4.757645536376958e-06,0.0,0.0,3.857399649748112e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.072099900079632e-06,0.0,6.8355620113641214e-06,5.048269873776426e-06,6.835854054515936e-06,7.3234186450577e-06,7.530700440717129e-05,3.890489212808139e-05,1.2743630915320393e-05,2.0317357118186065e-05,1.049305359851778e-05,2.650962867584405e-05,2.900787273666073e-05,3.6784766202156814e-05,5.630361159516577e-06,1.1084815465534538e-05,0.0001261361910474,6.26790098896577e-05,5.681095748105625e-05,1.580780519163451e-05,5.853185387104597e-05,1.866668929295672e-05,2.369664235504002e-05,3.930536696919889e-05,0.0001639419755929,7.358310079186737e-05,3.811024022154753e-05,3.2023328052623743e-05,3.564662078946571e-05,4.080799836768006e-05,5.1098098128787645e-05,5.503733661900315e-05,7.795690542268234e-05,5.321245565628695e-05,4.079709361505086e-05,7.26506593047332e-05,4.912181117575784e-05,0.0001194323975307,4.605018364813239e-05,9.427518392554752e-05,8.872873452905867e-05,4.7834389982742825e-05,5.157839086473014e-05,2.691520940032913e-05,0.0001034965190054,6.339516318384598e-05,9.09816694681439e-05,8.770429619494911e-05,7.192494420528225e-05,2013-08 - 2018-07,1613,1384,963,9,41,change
jcoco,4.757645536376958e-06,0.0,4.049255139517086e-06,0.0,3.7703836365350176e-06,0.0,0.0,0.0,3.38375122660982e-06,0.0,0.0,5.072099900079632e-06,1.965146167571944e-06,5.126671508523091e-06,5.048269873776426e-06,3.417927027257968e-06,3.66170932252885e-06,6.846091309742844e-06,4.863111516010174e-06,7.28207480875451e-06,1.406586262028266e-05,1.3491068912380004e-05,5.680634716252296e-06,0.0,3.065397183513068e-06,5.630361159516577e-06,0.0,7.722623941678744e-06,5.450348686057191e-06,8.115851068722321e-06,1.756422799070501e-05,3.3446773640597695e-05,2.036366104686188e-05,2.5389259666114308e-05,2.322589866361752e-05,2.763067004374856e-05,2.07542079156549e-05,3.992501356543074e-05,2.448842733435933e-05,2.6734965592099284e-05,2.9678544267403684e-05,6.302098769217143e-05,3.905875501993772e-05,4.330939190149019e-05,2.364998029168309e-05,2.243840148827797e-05,6.17530604090232e-05,8.732766431245838e-05,5.598393634253212e-05,8.1048323220713e-05,6.937230515276138e-05,5.975608651957012e-05,5.887309536337578e-05,5.342047625275622e-05,4.03728141004937e-05,6.098902012822479e-05,1.878375205447288e-05,1.8196333893628783e-05,6.358561474133811e-05,4.865510931533799e-05,2013-08 - 2018-07,970,821,599,24,48,change
putaclick,4.757645536376958e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.3261488518134164e-06,0.0,1.6906999666932108e-06,0.0,3.4177810056820607e-06,0.0,1.708963513628984e-06,7.3234186450577e-06,0.0,0.0,1.8205187021886275e-06,3.1257472489517024e-06,1.3491068912380004e-05,5.680634716252296e-06,2.0305510915662512e-05,1.2261588734052273e-05,2.252144463806631e-05,1.6627223198301806e-05,3.6038911727834136e-05,2.452656908725736e-05,8.115851068722321e-06,3.512845598141002e-05,3.846378968668735e-05,5.4303096124965e-05,7.447516168726864e-05,6.431787322232545e-05,9.578632281832836e-05,0.0001358457245388,8.710912050639436e-05,0.0001036048848761,0.0001211985106841,0.0001854909016712,0.0001413714048229,0.0001296040507479,0.0001333929270565,0.0001714623571147,0.0001468695370141,0.0002306658432925,0.0002565250139178,0.0002108728268902,0.000171306683171,0.0001440809414711,9.959347753261686e-05,0.0001214257591869,0.0001528930872061,0.0001364985619588,0.0001386114093823,0.0001784456445174,0.0001523942963591,0.000155675125746,0.0002115439535449,2013-08 - 2018-07,2952,2456,1888,28,43,change
baeeee,4.757645536376958e-06,0.0,0.0,0.0,0.0,0.0,0.0,3.384747650138944e-06,0.0,0.0,1.947783811579185e-06,3.381399933386421e-06,7.860584670287776e-06,6.8355620113641214e-06,5.048269873776426e-06,5.126890540886952e-06,9.154273306322124e-06,6.846091309742844e-06,1.6210371720033913e-06,3.641037404377255e-06,7.814368122379256e-06,1.798809188317334e-05,5.680634716252296e-06,2.900787273666073e-06,0.0,5.630361159516577e-06,2.7712038663836344e-06,5.148415961119163e-06,1.9076220401200168e-05,1.6231702137444643e-05,1.2294959593493509e-05,1.6723386820298848e-05,3.224246332419797e-05,1.861879042181716e-05,3.2158936611162725e-05,4.052498273083122e-05,3.3961431134708015e-05,2.9036373502131453e-05,2.825587769349154e-05,4.2775944947358855e-05,2.411381721726549e-05,3.40653987525251e-05,2.663096933177572e-05,2.25208837887749e-05,1.970831690973591e-05,2.039854680752543e-05,3.4509063169748266e-05,3.092854777732901e-05,2.612583695984832e-05,3.499813957258062e-05,2.4902878772786134e-05,2.8972648009488543e-05,2.0237626531160424e-05,2.0262939268286843e-05,3.2682754271828234e-05,2.957043400156353e-05,1.643578304766377e-05,3.6392667787257566e-05,3.5081718477979644e-05,3.384703256719165e-05,2013-08 - 2018-07,578,530,492,24,35,change
désco,4.260794723431814e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.89556762315837e-06,0.0,0.0,1.7088905028410304e-06,0.0,3.417927027257968e-06,0.0,1.711522827435711e-06,0.0,0.0,1.5628736244758512e-06,1.4990076569311115e-06,5.680634716252296e-06,0.0,0.0,0.0,0.0,2.5742079805595813e-06,0.0,0.0,7.0256911962820045e-06,6.689354728119539e-06,6.787887015620625e-06,1.184832117752001e-05,1.0719645537054242e-05,3.684089339166475e-06,3.773492348300891e-06,1.270341340718251e-05,3.767450359132205e-06,1.0693986236839714e-05,1.8549090167127305e-06,3.065885887727259e-05,1.5978581599065432e-05,6.92950270423843e-06,7.883326763894364e-06,1.223912808451526e-05,1.9978931308801627e-05,1.819326339842883e-05,1.306291847992416e-05,2.947211753480473e-05,2.4902878772786134e-05,2.535106700830248e-05,2.0237626531160424e-05,2.0262939268286843e-05,3.2682754271828234e-05,2.5874129751368094e-05,1.408781404085466e-05,1.8196333893628783e-05,1.7540859238989822e-05,1.057719767724739e-05,2.0639692881369925e-05,2013-09 - 2018-08,346,275,227,26,52,change
génance,4.260794723431814e-06,0.0,0.0,0.0,3.588242048455621e-06,0.0,0.0,3.38375122660982e-06,0.0,0.0,3.381399933386421e-06,0.0,3.4177810056820607e-06,1.682756624592142e-06,0.0,1.830854661264425e-06,3.423045654871422e-06,4.863111516010174e-06,1.8205187021886275e-06,1.5628736244758512e-06,2.998015313862223e-06,1.893544905417432e-06,8.702361820998219e-06,3.065397183513068e-06,2.815180579758289e-06,0.0,2.5742079805595813e-06,5.450348686057191e-06,5.410567379148215e-06,7.0256911962820045e-06,1.6723386820298848e-05,2.375760455467219e-05,1.184832117752001e-05,2.1439291074108483e-05,1.1052268017499425e-05,3.773492348300891e-05,4.355456025319718e-05,4.332567913002037e-05,6.772857949998485e-05,8.161599673536013e-05,0.0001004929263199,8.166830595077886e-05,8.488640812692077e-05,8.868742609381159e-05,9.179346063386445e-05,8.173199171782484e-05,8.186968529292973e-05,8.397590451379818e-05,7.183828649108652e-05,8.182374453915444e-05,0.0001213229635397,9.014942727516916e-05,6.447298858091268e-05,0.0001134283824728,9.425575837998376e-05,0.0001009626672927,8.415804425803311e-05,7.89338665754542e-05,7.192494420528225e-05,5.045258259890426e-05,2013-09 - 2018-08,1403,1170,1044,32,42,change
kekekeh,4.049255139517086e-06,3.857399649748112e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.711522827435711e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.450348686057191e-06,4.869510641233393e-05,0.0001053853679442,6.689354728119539e-05,7.636372892573203e-05,8.293824824264008e-05,6.074465804330737e-05,7.183974211374626e-05,2.2640954089805343e-05,1.814773343883216e-05,3.767450359132205e-06,8.911655197366427e-06,5.564727050138191e-06,6.813079750505019e-06,3.550795910903429e-06,5.197127028178823e-06,5.912495072920773e-06,0.0,1.8162664826183297e-06,0.0,1.8661312114177368e-06,0.0,1.7787770551990097e-06,0.0,5.51935269031648e-06,0.0,0.0,0.0,2.3479690068091102e-06,2.274541736703598e-06,0.0,0.0,0.0,4.71539079980101e-06,2013-10 - 2018-09,371,366,322,25,33,buzz
compwends,4.049255139517086e-06,0.0,0.0,3.588242048455621e-06,0.0,0.0,0.0,0.0,1.947783811579185e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.8205187021886275e-06,0.0,0.0,0.0,0.0,1.8392383101078407e-05,1.689108347854973e-05,1.939842706468544e-05,1.544524788335749e-05,5.177831251754331e-05,2.975812058531518e-05,5.269268397211503e-05,3.679145100465746e-05,4.751520910934438e-05,4.739328471008004e-05,5.181162009576217e-05,3.868293806124798e-05,5.282889287621247e-05,5.2628426972613256e-05,3.767450359132206e-05,4.634060702630542e-05,4.26629073843928e-05,4.598828831590888e-05,5.858813252990658e-05,3.637988919725176e-05,2.9562475364603864e-05,2.651811084978306e-05,1.81626648261833e-05,2.9109221437486127e-05,1.306291847992416e-05,2.2104088151103547e-05,1.7787770551990095e-05,2.7161857508895508e-05,2.943654768168789e-05,2.210502465631292e-05,1.73026346144973e-05,2.217782550117265e-05,1.878375205447288e-05,2.0470875630332377e-05,1.096303702436864e-05,2.115439535449478e-05,6.8798976271233085e-06,1.1788476999502529e-05,2013-10 - 2018-09,665,634,532,16,39,buzz
farmable,4.049255139517086e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.6906999666932108e-06,0.0,0.0,1.682756624592142e-06,1.708963513628984e-06,1.830854661264425e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.130794367026136e-06,0.0,2.7712038663836344e-06,0.0,0.0,2.705283689574108e-06,0.0,1.6723386820298848e-06,0.0,5.077851933222862e-06,7.146430358036161e-06,1.8420446695832373e-06,1.8867461741504448e-06,3.629546687766432e-06,5.6511755386983086e-06,1.604097935525957e-05,1.8549090167127303e-05,1.362615950101004e-05,2.663096933177572e-05,2.078850811271529e-05,3.1533307055577455e-05,3.263767489204069e-05,4.540666206545824e-05,4.912181117575784e-05,8.584203572521591e-05,3.315613222665532e-05,2.8460432883184155e-05,3.440501951126764e-05,7.543115343432523e-05,7.736758629709522e-05,3.2682754271828234e-05,3.141858612666126e-05,4.461141112937309e-05,5.913808515429354e-05,5.481518512184319e-05,6.980950466983277e-05,8.9438669152603e-05,5.186929879781111e-05,2013-10 - 2018-09,740,656,352,35,49,change
2017-2020,4.049255139517086e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.708963513628984e-06,1.830854661264425e-06,1.711522827435711e-06,0.0,0.0,1.5628736244758512e-06,0.0,1.893544905417432e-06,5.801574547332146e-06,0.0,2.815180579758289e-06,5.542407732767269e-06,0.0,2.725174343028596e-06,2.705283689574108e-06,7.0256911962820045e-06,1.1706370774209191e-05,3.393943507810313e-06,6.770469244297149e-06,1.6079468305581362e-05,7.36817867833295e-06,1.1320477044902672e-05,9.073866719416078e-06,1.506980143652882e-05,7.129324157893142e-05,5.379236148466918e-05,4.087847850303012e-05,3.3732561153582574e-05,4.677414325360941e-05,7.094994087504927e-05,3.059782021128815e-05,6.17530604090232e-05,3.456720045701477e-05,2.612583695984832e-05,2.7630110188879432e-05,4.8026980490373257e-05,5.4323715017791016e-05,4.599460575263733e-05,1.105251232815646e-05,1.922514957166367e-05,1.4785217000781768e-05,7.043907020427331e-06,0.0,1.5348251834116094e-05,8.461758141797912e-06,2.293299209041103e-06,1.6503867799303538e-05,2013-10 - 2018-09,520,507,422,29,47,buzz
compwen,4.049255139517086e-06,0.0,7.540767273070035e-06,0.0,0.0,3.384747650138944e-06,0.0,3.3261488518134164e-06,1.947783811579185e-06,0.0,0.0,1.7088905028410304e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.8392383101078407e-05,2.53366252178246e-05,3.602565026298725e-05,5.920678355287037e-05,8.720557897691505e-05,9.197964544551964e-05,0.0001141674819395,0.0001421487879725,0.0001289698532967,0.0001404872368191,0.0001250625312656,0.0001142067695141,0.000150939693932,0.0001578852809178,0.00012997703739,0.0001461511452368,0.0001521025393704,0.0001345583250724,0.0001491334282579,0.0001056749162396,7.292077256602286e-05,5.915578574182375e-05,8.354825820044317e-05,7.823103261324396e-05,0.0001045033478393,4.973419833998298e-05,6.403597398716435e-05,4.708055301541888e-05,6.255266382358676e-05,4.789422008867799e-05,6.152047862932374e-05,6.838162862861568e-05,6.104719417703686e-05,5.458900168088634e-05,6.577822214621183e-05,4.230879070898956e-05,6.191907864410978e-05,2.1219258599104547e-05,2013-10 - 2018-09,1923,1830,1501,17,40,buzz
partît,8.098510279034172e-06,0.0,0.0,0.0,3.5927541334636304e-06,0.0,0.0,0.0,0.0,0.0,1.965146167571944e-06,0.0,6.731026498368568e-06,5.126890540886952e-06,0.0,6.846091309742844e-06,3.2420743440067826e-06,1.8205187021886275e-06,4.6886208734275535e-06,1.4990076569311115e-06,1.893544905417432e-06,2.900787273666073e-06,3.065397183513068e-06,2.815180579758289e-06,5.542407732767269e-06,1.544524788335749e-05,1.0900697372114382e-05,1.3526418447870537e-05,1.580780519163451e-05,1.5051048138268962e-05,1.1878802277336094e-05,1.0155703866445724e-05,1.4292860716072322e-05,1.6578402026249137e-05,1.3207223219053116e-05,1.270341340718251e-05,5.6511755386983086e-06,2.317030351315271e-05,1.1129454100276382e-05,2.214250918914132e-05,1.4203183643613716e-05,1.2126629732417253e-05,3.941663381947182e-06,1.0199273403762717e-05,9.08133241309165e-06,2.1831916078114595e-05,2.2393574537012845e-05,9.210036729626478e-06,7.115108220796039e-06,0.0,9.198921150527469e-06,0.0,0.0,5.544456375293163e-06,2.3479690068091102e-06,9.098166946814391e-06,6.577822214621183e-06,2.115439535449478e-06,6.8798976271233085e-06,0.0,2013-10 - 2018-09,232,225,217,15,39,buzz
padamalgame,3.857399649748112e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.965146167571944e-06,0.0,0.0,0.0,1.830854661264425e-06,1.54037054469214e-05,6.484148688013565e-06,3.641037404377255e-06,4.6886208734275535e-06,1.4990076569311115e-06,1.5148359243339455e-05,1.4503936368330365e-05,1.8392383101078407e-05,2.815180579758289e-06,8.313611599150903e-06,2.574207980559581e-05,1.3625871715142975e-05,5.410567379148215e-06,1.7564227990705011e-06,2.675741891247816e-05,1.1878802277336094e-05,6.770469244297149e-06,1.2506253126563282e-05,2.94727147133318e-05,7.546984696601782e-06,5.444320031649647e-06,5.6511755386983086e-06,3.564662078946571e-06,1.2984363116989112e-05,1.021961962575753e-05,1.0652387732710289e-05,1.385900540847686e-05,7.883326763894364e-06,8.159418723010172e-06,1.2713865378328307e-05,1.6373937058585946e-05,2.9858099382683795e-05,1.1052044075551772e-05,1.7787770551990095e-05,1.810790500593034e-05,1.103870538063296e-05,9.210426940130384e-06,7.690059828665467e-06,3.3266738251758977e-05,1.878375205447288e-05,2.5019959103739573e-05,1.7540859238989822e-05,1.4808076748146346e-05,2.522629129945213e-05,1.1788476999502529e-05,1.1777009393342692e-05,2013-11 - 2018-10,397,366,253,9,26,change
comprenw,3.857399649748112e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.7088905028410304e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.130794367026136e-06,2.815180579758289e-06,2.7712038663836344e-06,1.2871039902797906e-05,2.725174343028596e-05,1.0821134758296427e-05,1.932065078977551e-05,2.675741891247816e-05,2.375760455467219e-05,2.369664235504002e-05,1.78660758950904e-05,2.763067004374856e-05,2.2640954089805343e-05,2.3592053470481803e-05,1.6953526616094924e-05,2.4952634552626e-05,1.4839272133701842e-05,1.5329429438636295e-05,2.130477546542057e-05,1.559138108453647e-05,3.941663381947182e-06,1.6318837446020345e-05,7.265065930473319e-06,9.096631699214416e-06,7.464524845670949e-06,3.684014691850591e-06,8.893885275995047e-06,3.621581001186068e-06,7.359136920421973e-06,9.210426940130384e-06,1.15350897429982e-05,9.240760625488604e-06,7.043907020427331e-06,6.823625210110793e-06,6.577822214621183e-06,4.230879070898956e-06,4.586598418082206e-06,0.0,0.0,2013-11 - 2018-10,277,273,212,17,36,buzz
malaisante,7.714799299496224e-06,3.7703836365350176e-06,0.0,3.5927541334636304e-06,3.384747650138944e-06,3.38375122660982e-06,3.3261488518134164e-06,1.947783811579185e-06,5.072099900079632e-06,3.930292335143888e-06,1.7088905028410304e-06,6.731026498368568e-06,6.835854054515936e-06,1.0985127967586549e-05,1.1980659792049977e-05,8.105185860016957e-06,1.456414961750902e-05,1.5628736244758512e-05,1.6489084226242226e-05,1.3254814337922025e-05,1.1603149094664292e-05,9.196191550539204e-06,1.970626405830802e-05,5.542407732767269e-06,2.316787182503624e-05,3.2702092116343145e-05,2.164226951659285e-05,7.552618036003155e-05,8.696161146555401e-05,0.0001035152769882,0.0001235610637084,7.325091116987065e-05,8.104996546166244e-05,0.0001471662015837,0.0001959955211393,0.0001488142891857,0.0002174443868157,0.000231863627089,0.0002708199200825,0.0003053684483376,0.0002598563514089,0.0001675206937327,0.0002080651774367,0.0002034218460532,0.0002164998344413,0.0002108728268902,0.0001989367933599,0.0002365773483414,0.0002209164410723,0.0002170945391524,0.0002339448442793,0.0002153216752026,0.0002162337986364,0.0002301009626672,0.0002160814649868,0.0002148755256776,0.0002601990628602,0.0001949304327684,0.0002947119249875,0.0002025645615654,2013-11 - 2018-10,4035,3585,3240,25,39,change
baeee,3.857399649748112e-06,0.0,0.0,0.0,0.0,0.0,0.0,5.843351434737555e-06,1.859769963362532e-05,1.7686315508147498e-05,1.1962233519887213e-05,1.1779296372144993e-05,5.126890540886952e-06,1.46468372901154e-05,1.0269136964614266e-05,1.1347260204023738e-05,1.0923112213131763e-05,9.377241746855109e-06,8.99404594158667e-06,1.3254814337922025e-05,8.702361820998219e-06,9.196191550539204e-06,1.4075902898791443e-05,0.0,5.148415961119163e-06,1.3625871715142975e-05,1.0821134758296427e-05,2.458991918698701e-05,2.1740402866388505e-05,2.375760455467219e-05,1.5233555799668586e-05,2.5012506253126565e-05,3.499884872208151e-05,2.6414446438106235e-05,1.270341340718251e-05,3.390705323218985e-05,3.7428951828939e-05,3.1533453284116416e-05,3.917520856540386e-05,2.4855571376324003e-05,2.4253259464834505e-05,2.16791486007095e-05,1.223912808451526e-05,3.995786261760325e-05,3.456720045701477e-05,2.612583695984832e-05,2.578810284295413e-05,2.4902878772786134e-05,2.7161857508895508e-05,3.311611614189888e-05,3.4999622372495454e-05,1.5380119657330934e-05,1.4785217000781768e-05,1.878375205447288e-05,2.729450084044317e-05,1.5348251834116094e-05,2.7500713960843213e-05,2.751959050849324e-05,2.8292344798806063e-05,1.8843215029348303e-05,2013-11 - 2018-10,606,583,523,3,40,change
